city,state,latitude,longitude
egan,sd,43.9991667,-96.6486111
princeton,in,38.3552778,-87.5675
benton,ar,34.5644444,-92.5866667
fairborn,oh,39.8208333,-84.0194444
east bridgewater,ma,42.0333333,-70.9597222
prescott,az,34.54,-112.4677778
siesta key,fl,27.3016667,-82.5516667
ontario,or,44.0266667,-116.9619444
hudson falls,ny,43.3005556,-73.5863889
pomona,ny,41.1669444,-74.0436111
bloomington,in,39.1652778,-86.5263889
mt. prospect,il,42.0663889,-87.9372222
albuquerque,nm,35.0844444,-106.6505556
boise,id,43.6136111,-116.2025
arnold,mo,38.4327778,-90.3775
acworth,ga,34.0658333,-84.6769444
cross lanes,wv,38.4202778,-81.7908333
beebe,ar,35.0705556,-91.8794444
broomfield,co,39.9205556,-105.0861111
hartland,wi,43.105,-88.3419444
anaheim,ca,33.8352778,-117.9136111
poway,ca,32.9627778,-117.035
miami,fl,25.7738889,-80.1938889
pahrump,nv,36.2083333,-115.9830556
portsmouth (city of),va,36.8352778,-76.2986111
homewood,il,41.5572222,-87.6655556
escondido,ca,33.1191667,-117.0855556
west edmeston,ny,42.6977778,-75.2441667
lachine,mi,45.0775,-83.7161111
melbourne,fl,28.0833333,-80.6083333
eden,wi,43.6936111,-88.3608333
chicago,il,41.85,-87.65
jerome,id,42.7241667,-114.5177778
middlebury,vt,44.0152778,-73.1677778
wilhoit (north of),az,34.4258333,-112.5861111
marine city,mi,42.7194444,-82.4922222
bethel park,pa,40.3275,-80.0397222
pittstown,nj,40.5819444,-74.9594444
pittstown,nj,40.5819444,-74.9594444
webster,ny,43.2122222,-77.4302778
eden,wi,43.6936111,-88.3608333
menomonie,wi,44.8755556,-91.9191667
fall river,ma,41.7013889,-71.1555556
west chester,oh,39.0875,-81.9227778
chehalis,wa,46.6622222,-122.9627778
waxhaw,nc,34.9244444,-80.7436111
northville,mi,42.4311111,-83.4833333
mt. shasta,ca,41.31,-122.3094444
woodbury,ct,41.5444444,-73.2094444
worcester,ma,42.2625,-71.8027778
harlan,ky,36.8430556,-83.3219444
waikoloa,hi,19.9430556,-155.7902778
roswell,ga,34.0230556,-84.3616667
winchester,va,39.1855556,-78.1636111
yorba linda,ca,33.8886111,-117.8122222
crystal river,fl,28.9022222,-82.5927778
nolensville,tn,35.9522222,-86.6694444
poulsbo,wa,47.7361111,-122.6452778
new york city (brooklyn),ny,40.7141667,-74.0063889
worthington,oh,40.0930556,-83.0180556
albany,ny,42.6525,-73.7566667
iron mountain,mi,45.8202778,-88.0658333
lafayette,in,40.4166667,-86.8752778
los angeles,ca,34.0522222,-118.2427778
northampton,ma,42.325,-72.6416667
north haven,ct,41.3908333,-72.86
norwalk,ct,41.1175,-73.4083333
saint joseph,mo,39.7686111,-94.8463889
versailles,ky,38.0525,-84.73
citrus heights,ca,38.7072222,-121.28
rowayton,ct,41.0638889,-73.4369444
independence,oh,41.3686111,-81.6380556
san bernardino,ca,34.1083333,-117.2888889
bushkill,pa,41.0933333,-75.0022222
nampa,id,43.5408333,-116.5625
richmond,in,39.8288889,-84.8902778
barker,ny,43.33,-78.555
bellevue,oh,41.2736111,-82.8416667
cape charles,va,37.2677778,-76.0177778
eureka,ca,40.8022222,-124.1625
creston,ia,41.0586111,-94.3611111
peoria,az,33.5805556,-112.2366667
guilford,ct,41.2888889,-72.6822222
newark,oh,40.0580556,-82.4013889
grove city,pa,41.1577778,-80.0888889
lorton,va,38.7041667,-77.2280556
beach haven park,nj,39.5975,-74.2130556
minneapolis,mn,44.98,-93.2636111
boise,id,43.6136111,-116.2025
west jefferson,nc,36.4202778,-81.4736111
arlington,tx,32.7355556,-97.1077778
arlington,tx,32.7355556,-97.1077778
arlington,tx,32.7355556,-97.1077778
philadelphia,pa,39.9522222,-75.1641667
daisytown,pa,40.0544444,-79.9322222
summerfield,ok,34.8986111,-94.8658333
palm city,fl,27.1675,-80.2663889
salem,ny,43.1722222,-73.3280556
new york city (far rockaway) (queens),ny,40.7141667,-74.0063889
los angeles (outside of),ca,34.0522222,-118.2427778
buena park,ca,33.8675,-117.9972222
payson (woods canyon lake),az,34.2308333,-111.3244444
santa paula,ca,34.3541667,-119.0583333
eunice,la,30.4941667,-92.4175
neshkoro,wi,43.9658333,-89.2175
richmond,va,37.5536111,-77.4605556
orchard park,ny,42.7675,-78.7441667
grants pass,or,42.4391667,-123.3272222
san diego,ca,32.7152778,-117.1563889
virginia beach,va,36.8527778,-75.9783333
blackfoot,id,43.1905556,-112.3441667
san francisco,ca,37.775,-122.4183333
tacoma,wa,47.2530556,-122.4430556
tacoma,wa,47.2530556,-122.4430556
scottsdale,az,33.5091667,-111.8983333
morrilton,ar,35.1508333,-92.7438889
canyon,tx,34.9802778,-101.9183333
magna,ut,40.7091667,-112.1008333
greeley,co,40.4233333,-104.7086111
des moines,ia,41.6005556,-93.6088889
helena,al,33.2961111,-86.8436111
quincy,ca,39.9369444,-120.9461111
byhalia,ms,34.8722222,-89.6905556
fernandina beach,fl,30.6694444,-81.4627778
cosby,tn,35.8172222,-83.2469444
kirkwood,ca,38.7027778,-120.0716667
la junta,co,37.985,-103.5433333
quincy,ca,39.9369444,-120.9461111
woodridge,il,41.7469444,-88.0502778
blairsville,ga,34.8761111,-83.9583333
northridge,ca,34.2283333,-118.5358333
tucson,az,32.2216667,-110.9258333
claremont,ca,34.0966667,-117.7188889
port matilda,pa,40.7994444,-78.0544444
williamsburg,va,37.2705556,-76.7077778
panama city,fl,30.1586111,-85.6602778
boise,id,43.6136111,-116.2025
port orchard,wa,47.5405556,-122.635
prosser,wa,46.2069444,-119.7677778
fairport,ny,43.0986111,-77.4422222
fort wayne,in,41.1305556,-85.1288889
lancaster,oh,39.7136111,-82.5994444
mesa,az,33.4222222,-111.8219444
mclean,va,38.9341667,-77.1777778
newton falls,oh,41.1883333,-80.9783333
auburn,wa,47.3075,-122.2272222
leicester,nc,35.655,-82.6963889
calhoun,ga,34.5025,-84.9511111
hartland,vt,43.5405556,-72.3994444
italy,tx,32.1838889,-96.8844444
edison,nj,40.5186111,-74.4125
south bend,in,41.6833333,-86.25
houston,tx,29.7630556,-95.3630556
avinger (lake o&#39 the pines),tx,32.8997222,-94.5561111
brownsville,pa,40.0236111,-79.8841667
clarksville,tn,36.5297222,-87.3594444
phoenix,az,33.4483333,-112.0733333
denver,co,39.7391667,-104.9841667
houston,tx,29.7630556,-95.3630556
beaver dam,wi,43.4577778,-88.8372222
rex,ga,33.5919444,-84.27
stockton,ks,39.4380556,-99.2647222
martinez,ga,33.5172222,-82.0758333
salisbury,nc,35.6708333,-80.4744444
rutland,vt,43.6105556,-72.9730556
washougal,wa,45.5827778,-122.3522222
mcveytown,pa,40.4991667,-77.7416667
new york city,ny,40.7141667,-74.0063889
louisburg,ks,38.6194444,-94.6805556
chino hills,ca,33.8936111,-117.7263889
grand bay,al,30.4761111,-88.3422222
north hollywood,ca,34.1722222,-118.3780556
saint cloud,fl,28.2486111,-81.2813889
carol stream,il,41.9125,-88.1347222
north pownal,vt,42.7975,-73.265
old station,ca,40.6752778,-121.4297222
heuvelton,ny,44.6180556,-75.4075
simi valley,ca,34.2694444,-118.7805556
madison,wi,43.0730556,-89.4011111
madison,wi,43.0730556,-89.4011111
anchorage,ak,61.2180556,-149.9002778
orlando,fl,28.5380556,-81.3794444
bremerton,wa,47.5675,-122.6313889
new york city (brooklyn),ny,40.7141667,-74.0063889
sarasota,fl,27.3361111,-82.5308333
fenton,mi,42.7977778,-83.705
abingdon,va,36.7097222,-81.9775
seattle,wa,47.6063889,-122.3308333
franklin,nj,41.1219444,-74.5808333
rolla,mo,37.9513889,-91.7711111
papillion,ne,41.1544444,-96.0419444
bothell,wa,47.7625,-122.2041667
holt,mo,39.4527778,-94.3419444
seymour,in,38.9591667,-85.8902778
corpus christi,tx,27.8002778,-97.3961111
anniston,al,33.6597222,-85.8316667
new york city (queens),ny,40.7141667,-74.0063889
rockville,in,39.7625,-87.2291667
san diego,ca,32.7152778,-117.1563889
tempe,az,33.4147222,-111.9086111
tucson,az,32.2216667,-110.9258333
lagrange,oh,41.2372222,-82.12
gilbert,az,33.3527778,-111.7883333
berwyn,il,41.8505556,-87.7936111
san antonio,tx,29.4238889,-98.4933333
lakewood,oh,41.4819444,-81.7983333
curtisville,pa,40.6422222,-79.8511111
vaughn,nm,34.6016667,-105.2077778
paoli,in,38.5561111,-86.4683333
rosebud,sd,43.2327778,-100.8530556
ogden,ut,41.2230556,-111.9730556
cashion,az,33.4352778,-112.2972222
tampa,fl,27.9472222,-82.4586111
kendall park,nj,40.4208333,-74.5611111
olympia,wa,47.0380556,-122.8994444
newberg,or,45.3002778,-122.9719444
vashon,wa,47.4475,-122.4586111
chappaqua,ny,41.1594444,-73.7652778
lafayette,la,30.2238889,-92.0197222
wethersfield,ct,41.7141667,-72.6530556
quincy,il,39.9355556,-91.4097222
san geronimo,ca,38.0133333,-122.6627778
louisville,co,39.9777778,-105.1313889
moore,ok,35.3394444,-97.4863889
rome,ny,43.2127778,-75.4561111
forked river,nj,39.8397222,-74.1905556
kearney,mo,39.3677778,-94.3619444
liberty,me,44.3891667,-69.3033333
camden,me,44.2097222,-69.0652778
woodhaven,mi,42.1388889,-83.2416667
north woodstock,nh,44.0302778,-71.6863889
allison park,pa,40.5594444,-79.9588889
ventura,ca,34.2783333,-119.2922222
camden,me,44.2097222,-69.0652778
north babylon,ny,40.7163889,-73.3222222
bridgman,mi,41.9430556,-86.5569444
downey,ca,33.94,-118.1316667
holly springs,nc,35.6511111,-78.8338889
north adams,ma,42.7008333,-73.1091667
cincinnati,oh,39.1619444,-84.4569444
duluth,mn,46.7833333,-92.1063889
seabrook island,sc,32.5769444,-80.1708333
south wales,ny,42.7088889,-78.5783333
norwalk,ca,33.9022222,-118.0808333
sewell,nj,39.7663889,-75.1447222
ashtabula,oh,41.865,-80.79
lima,oh,40.7425,-84.1052778
miles city,mt,46.4083333,-105.84
north royalton,oh,41.3136111,-81.7247222
ypsilanti,mi,42.2411111,-83.6130556
deer lodge,tn,36.2013889,-84.7591667
highwood,il,42.1997222,-87.8091667
aurora,il,41.7605556,-88.32
hoosick,ny,42.8625,-73.3286111
spring hill,ks,38.7430556,-94.8252778
wrightsville beach,nc,34.2083333,-77.7966667
kingsport,tn,36.5483333,-82.5619444
santa rosa,ca,38.4405556,-122.7133333
santa rosa,ca,38.4405556,-122.7133333
twin falls,id,42.5630556,-114.46
east barre,vt,44.1580556,-72.4508333
bloomfield hills,mi,42.5836111,-83.2455556
indianapolis,in,39.7683333,-86.1580556
santee,ca,32.8383333,-116.9730556
portland,or,45.5236111,-122.675
centerville,oh,39.6283333,-84.1594444
las vegas,nv,36.175,-115.1363889
seal beach,ca,33.7413889,-118.1038889
anderson,sc,34.5033333,-82.6502778
tybee island,ga,32,-80.8458333
bossier city,la,32.5158333,-93.7319444
fort lauderdale,fl,26.1219444,-80.1436111
los angeles,ca,34.0522222,-118.2427778
miami,fl,25.7738889,-80.1938889
baker,ca,35.265,-116.0736111
portland,tn,36.5816667,-86.5163889
houston,tx,29.7630556,-95.3630556
roxboro,nc,36.3936111,-78.9830556
colorado springs,co,38.8338889,-104.8208333
lahaina,hi,20.8783333,-156.6825
worthington,oh,40.0930556,-83.0180556
madera,ca,36.9613889,-120.0597222
boston,ma,42.3583333,-71.0602778
gulfport,ms,30.3672222,-89.0927778
columbia,sc,34.0005556,-81.035
tallahassee,fl,30.4380556,-84.2808333
los angeles county,ca,34.0522222,-118.2427778
snoqualmie,wa,47.5288889,-121.8241667
florence,al,34.7997222,-87.6772222
farmingdale,ny,40.7325,-73.4458333
aurora,co,39.7294444,-104.8313889
san francisco,ca,37.775,-122.4183333
fresno,ca,36.7477778,-119.7713889
austin (area),tx,30.2669444,-97.7427778
south royalton,vt,43.8208333,-72.5216667
seattle (fremont bridge),wa,47.6063889,-122.3308333
west hollywood,ca,34.0983333,-118.3258333
minneapolis,mn,44.98,-93.2636111
quincy,il,39.9355556,-91.4097222
bouse,az,33.9325,-114.005
federal way,wa,47.3225,-122.3113889
north fork,ca,37.2297222,-119.5086111
olathe,ks,38.8813889,-94.8188889
wintersville,oh,40.3752778,-80.7038889
hazlet,nj,40.4155556,-74.1913889
redmond,wa,47.6741667,-122.1202778
highland,mi,42.6380556,-83.6172222
mesa,az,33.4222222,-111.8219444
tupelo,ms,34.2575,-88.7033333
playa del rey,ca,33.9488889,-118.4447222
cypress,tx,29.9688889,-95.6969444
danville,in,39.7605556,-86.5263889
daytona beach,fl,29.2105556,-81.0230556
blackwell,ok,36.8044444,-97.2825
santa clara,ca,37.3541667,-121.9541667
east haddam,ct,41.4530556,-72.4616667
deerfield beach,fl,26.3180556,-80.1
laguna niguel,ca,33.5225,-117.7066667
phoenix,az,33.4483333,-112.0733333
new york city,ny,40.7141667,-74.0063889
walnut creek,ca,37.9063889,-122.0638889
louisville,ky,38.2541667,-85.7594444
deerfield beach,fl,26.3180556,-80.1
othello,wa,46.8261111,-119.1741667
kingman,az,35.1894444,-114.0522222
columbus,oh,39.9611111,-82.9988889
prescott,az,34.54,-112.4677778
conway,sc,33.8358333,-79.0480556
lafayette,ca,37.8858333,-122.1169444
gilroy,ca,37.0058333,-121.5672222
norwalk,ct,41.1175,-73.4083333
phoenix,az,33.4483333,-112.0733333
hillsboro,or,45.5230556,-122.9886111
peaster,tx,32.8719444,-97.8663889
east wenatchee,wa,47.4158333,-120.2919444
englewood,nj,40.8927778,-73.9730556
sound beach,ny,40.9561111,-72.9683333
edgewood,nm,35.0613889,-106.1908333
webster,ny,43.2122222,-77.4302778
newborn,ga,33.5169444,-83.6961111
south amherst,oh,41.3558333,-82.2538889
knoxville,tn,35.9605556,-83.9208333
palo verde,az,33.3480556,-112.6766667
lincoln,ne,40.8,-96.6666667
grand junction,co,39.0638889,-108.55
scottsdale,az,33.5091667,-111.8983333
milan,tn,35.9197222,-88.7588889
auburn,wa,47.3075,-122.2272222
fort pierce,fl,27.4463889,-80.3258333
miami beach,fl,25.7902778,-80.1302778
college park,md,38.9805556,-76.9372222
indianapolis,in,39.7683333,-86.1580556
bobtown,pa,39.7611111,-79.9816667
east rochester,ny,43.1086111,-77.4877778
girard,oh,41.1538889,-80.7016667
baker,ca,35.265,-116.0736111
dayton,oh,39.7588889,-84.1916667
granite falls,wa,48.0841667,-121.9675
columbia,mo,38.9516667,-92.3338889
mcallen,tx,26.2030556,-98.2297222
douglas,wy,42.7597222,-105.3816667
liberty hill,tx,30.6647222,-97.9222222
palmdale,ca,34.5794444,-118.1155556
plymouth,ct,41.6719444,-73.0533333
oregon,oh,41.6436111,-83.4869444
frankfort,ky,38.2008333,-84.8733333
frankfort,ky,38.2008333,-84.8733333
el dorado springs,mo,37.8769444,-94.0211111
san diego,ca,32.7152778,-117.1563889
columbia,mo,38.9516667,-92.3338889
shinnston,wv,39.3955556,-80.3002778
williamsport,pa,41.2411111,-77.0013889
charlestown,in,38.4530556,-85.6702778
irvine,ca,33.6694444,-117.8222222
sonoma,ca,38.2919444,-122.4569444
cherry grove beach,sc,33.8272222,-78.6430556
sarasota,fl,27.3361111,-82.5308333
kendall,fl,25.6788889,-80.3175
whitefish,mt,48.4111111,-114.3366667
houston,tx,29.7630556,-95.3630556
arvada,co,39.8027778,-105.0869444
greensboro,nc,36.0725,-79.7922222
hickory,nc,35.7330556,-81.3413889
wallingford,ct,41.4569444,-72.8236111
cromwell,ct,41.595,-72.6458333
minden,la,32.6152778,-93.2866667
southlake,tx,32.9411111,-97.1338889
tomball,tx,30.0969444,-95.6158333
san marcos,tx,29.8830556,-97.9411111
abilene,tx,32.4486111,-99.7327778
morrisville,ny,42.8986111,-75.6405556
georgetown,ma,42.725,-70.9916667
palm coast,fl,29.5847222,-81.2080556
los angeles,ca,34.0522222,-118.2427778
morrisville,ny,42.8986111,-75.6405556
souderton,pa,40.3116667,-75.3255556
benton,me,44.5861111,-69.5513889
seattle,wa,47.6063889,-122.3308333
eatontown,nj,40.2961111,-74.0513889
redding,ca,40.5866667,-122.3905556
monkton,md,39.5786111,-76.6158333
temple,pa,40.4086111,-75.9219444
fort loudon,pa,39.9147222,-77.905
waukee,ia,41.6116667,-93.885
jefferson,nc,36.4202778,-81.4736111
tumwater,wa,47.0075,-122.9080556
johns island,sc,32.7922222,-80.1083333
leander,tx,30.5786111,-97.8527778
new carrollton,md,38.9697222,-76.8802778
elizabethton,tn,36.3486111,-82.2108333
rockford,il,42.2711111,-89.0938889
everett,wa,47.9791667,-122.2008333
amargosa valley,nv,36.6438889,-116.3994444
pikeville,ky,37.4791667,-82.5188889
canandaigua,ny,42.8741667,-77.2883333
seminary,ms,31.5622222,-89.4975
hoisington,ks,38.5180556,-98.7777778
babbitt,mn,47.7086111,-91.9444444
citrus heights,ca,38.7072222,-121.28
nanticoke,pa,41.2052778,-76.0052778
springfield,mo,37.2152778,-93.2980556
milwaukee,wi,43.0388889,-87.9063889
ballwin,mo,38.595,-90.5461111
burlington,nc,36.0955556,-79.4380556
ballwin,mo,38.595,-90.5461111
lake isabella (kern river valley),ca,35.6180556,-118.4722222
bolivar,mo,37.6144444,-93.4102778
beverly,ma,42.5583333,-70.8805556
athens,tn,35.4427778,-84.5930556
la crosse,wi,43.8013889,-91.2394444
hoquiam,wa,46.9811111,-123.8880556
bondurant,ia,41.7005556,-93.4619444
gordo,al,33.32,-87.9027778
oakland,ca,37.8044444,-122.2697222
smyrna,tn,35.9827778,-86.5186111
sparks,nv,39.535,-119.7516667
fulton,mo,38.8466667,-91.9477778
keansburg,nj,40.4416667,-74.1302778
cape girardeau,mo,37.3058333,-89.5180556
wolcott,ct,41.6022222,-72.9872222
fremont,ca,37.5483333,-121.9875
st. charles,mo,38.7838889,-90.4811111
willow springs,mo,36.9922222,-91.9697222
heber springs,ar,35.4913889,-92.0311111
ypsilanti,mi,42.2411111,-83.6130556
wilkes-barre,pa,41.2458333,-75.8816667
houston,tx,29.7630556,-95.3630556
owensboro,ky,37.7741667,-87.1133333
union,wa,47.3552778,-123.0997222
johnstown,oh,40.1536111,-82.6852778
kalamazoo,mi,42.2916667,-85.5872222
morgan,mn,44.4169444,-94.9252778
greensboro,nc,36.0725,-79.7922222
independence,va,36.6222222,-81.1511111
captiva,fl,26.5216667,-82.1894444
cincinnati,oh,39.1619444,-84.4569444
hartman,ar,35.4325,-93.6152778
liberty,oh,39.72,-84.325
myrtle point,or,43.065,-124.1377778
bertram,tx,30.7436111,-98.0552778
custer,mt,46.1291667,-107.5544444
thrifty,tx,31.8108333,-99.1316667
ossining,ny,41.1627778,-73.8619444
portland,or,45.5236111,-122.675
philadelphia,pa,39.9522222,-75.1641667
rapid city (ellsworth afb),sd,44.0805556,-103.2305556
rapid city (ellsworth afb),sd,44.0805556,-103.2305556
honolulu,hi,21.3069444,-157.8583333
moline,il,41.5066667,-90.515
poughkeepsie,ny,41.7002778,-73.9213889
albany,ny,42.6525,-73.7566667
east liverpool,oh,40.6186111,-80.5775
south haven,mi,42.4030556,-86.2736111
phoenix,az,33.4483333,-112.0733333
youngstown,oh,41.0997222,-80.6497222
cave junction (outside of),or,42.1630556,-123.6469444
terre haute,in,39.4666667,-87.4138889
shelton,wa,47.2152778,-123.0994444
pahrump,nv,36.2083333,-115.9830556
okanogan,wa,48.3613889,-119.5822222
chapin,sc,34.1658333,-81.35
granite shoals,tx,30.5888889,-98.3836111
madison heights,mi,42.4858333,-83.1052778
tumwater,wa,47.0075,-122.9080556
batesburg,sc,33.9077778,-81.5475
washington,mo,38.5580556,-91.0119444
phoenix,az,33.4483333,-112.0733333
cleveland,oh,41.4994444,-81.6955556
moab (near&#44 in arches national park),ut,38.5733333,-109.5491667
flagstaff,az,35.1980556,-111.6505556
plymouth,wi,43.7486111,-87.9769444
las cruces,nm,32.3122222,-106.7777778
anderson,ca,40.4483333,-122.2966667
oak park,il,41.885,-87.7844444
idaho falls,id,43.4666667,-112.0333333
huntsville,al,34.7302778,-86.5861111
dallas,tx,32.7833333,-96.8
cranston,ri,41.7797222,-71.4377778
aloha,or,45.4944444,-122.8658333
new york city (flushing/meadel park/queens ),ny,40.7141667,-74.0063889
orange,ca,33.7877778,-117.8522222
salt lake city,ut,40.7608333,-111.8902778
mount vernon,wa,48.4213889,-122.3327778
seattle,wa,47.6063889,-122.3308333
irving,tx,32.8138889,-96.9486111
spring grove,pa,39.8744444,-76.8661111
mineral,va,38.0105556,-77.9088889
punta gorda,fl,26.9294444,-82.0455556
cocoa,fl,28.3858333,-80.7422222
columbia,mo,38.9516667,-92.3338889
miami,fl,25.7738889,-80.1938889
ocala,fl,29.1869444,-82.1402778
orlando,fl,28.5380556,-81.3794444
savannah,ga,32.0833333,-81.1
parkesburg,pa,39.9586111,-75.9197222
punta gorda,fl,26.9294444,-82.0455556
sarasota,fl,27.3361111,-82.5308333
west palm beach,fl,26.7052778,-80.0366667
holmes beach,fl,27.495,-82.7111111
fort myers,fl,26.6402778,-81.8725
daytona beach,fl,29.2105556,-81.0230556
midway,ga,31.8055556,-81.4308333
waconia,mn,44.8508333,-93.7866667
portland,or,45.5236111,-122.675
washington county,wv,39.2611111,-81.6719444
